Rating,Datadate,Content,Words,BOW,Sentiment Score
5.0,2020-06-10,"I love It, I just Got it Yesterday and already Cannot Put It Down, LOL:)  Great On The Go, Because I'm Always Moving","['love', 'got', 'yesterday', 'already', 'put', 'lol', 'great', 'go', 'always', 'moving']","{'great': 1, 'moving': 1, 'always': 1, 'lol': 1, 'love': 1, 'put': 1, 'got': 1, 'go': 1, 'already': 1, 'yesterday': 1}",0.48888888888888893
5.0,2020-06-10,"I already have a regular Switch... Having this as an additional device is fun however, Nintendo has too many regulations when it comes to switching back and forth. Watch a few youtube videos before you consider buying as an additional switch. If this going to be your only device, then you have something solid here.","['already', 'regular', 'switch', 'additional', 'device', 'fun', 'however', 'nintendo', 'many', 'regulation', 'come', 'switching', 'back', 'forth', 'watch', 'youtube', 'video', 'consider', 'buying', 'additional', 'switch', 'going', 'device', 'something', 'solid']","{'nintendo': 1, 'back': 1, 'youtube': 1, 'going': 1, 'forth': 1, 'video': 1, 'solid': 1, 'switching': 1, 'regulation': 1, 'device': 2, 'consider': 1, 'buying': 1, 'however': 1, 'come': 1, 'something': 1, 'switch': 2, 'additional': 2, 'watch': 1, 'fun': 1, 'regular': 1, 'many': 1, 'already': 1}",0.08571428571428573
5.0,2020-06-11,Light and small The pigment in outside caseing seems to darken over time. Its more vibrant than a pastel like what ya kinda see.,"['light', 'small', 'pigment', 'outside', 'caseing', 'seems', 'darken', 'time', 'vibrant', 'pastel', 'like', 'ya', 'kinda', 'see']","{'seems': 1, 'like': 1, 'ya': 1, 'pastel': 1, 'light': 1, 'outside': 1, 'darken': 1, 'kinda': 1, 'pigment': 1, 'vibrant': 1, 'see': 1, 'small': 1, 'caseing': 1, 'time': 1}",0.16333333333333333
5.0,2020-06-11,Use apps like HotStock and Twitter bots like @_kinnybot to notify you instantly of switch restocks at retail $299. It may take a few days so be patient! It took me about a week or two at most. I missed a Walmart and a Best Buy one but I got lucky on Amazon thanks to kinnybot. So it is possible to get it without price gouges.,"['use', 'apps', 'like', 'hotstock', 'twitter', 'bot', 'like', 'notify', 'instantly', 'switch', 'restocks', 'retail', 'may', 'take', 'day', 'patient', 'took', 'week', 'two', 'missed', 'walmart', 'best', 'buy', 'one', 'got', 'lucky', 'amazon', 'thanks', 'kinnybot', 'possible', 'get', 'without', 'price', 'gouge']","{'like': 2, 'restocks': 1, 'take': 1, 'use': 1, 'lucky': 1, 'amazon': 1, 'gouge': 1, 'notify': 1, 'one': 1, 'instantly': 1, 'patient': 1, 'took': 1, 'best': 1, 'without': 1, 'bot': 1, 'two': 1, 'walmart': 1, 'kinnybot': 1, 'twitter': 1, 'hotstock': 1, 'possible': 1, 'week': 1, 'switch': 1, 'price': 1, 'apps': 1, 'missed': 1, 'get': 1, 'buy': 1, 'got': 1, 'retail': 1, 'day': 1, 'may': 1, 'thanks': 1}",0.25476190476190474
5.0,2020-06-11,"Hadn't owned a Nintendo console since the game cube was released. I was skeptical at first, but the switch is great since it has a better selection of third party titles that can be played either at home or on the go. Also since I was turned off by the wii's Nunchuck remote, it was relieving to know that the motion controls are optional for most games.","['owned', 'nintendo', 'console', 'since', 'game', 'cube', 'released', 'skeptical', 'first', 'switch', 'great', 'since', 'better', 'selection', 'third', 'party', 'title', 'played', 'either', 'home', 'go', 'also', 'since', 'turned', 'wii', 'nunchuck', 'remote', 'relieving', 'know', 'motion', 'control', 'optional', 'game']","{'nintendo': 1, 'party': 1, 'turned': 1, 'wii': 1, 'control': 1, 'game': 2, 'nunchuck': 1, 'either': 1, 'great': 1, 'skeptical': 1, 'know': 1, 'relieving': 1, 'selection': 1, 'first': 1, 'better': 1, 'also': 1, 'cube': 1, 'third': 1, 'switch': 1, 'played': 1, 'go': 1, 'released': 1, 'optional': 1, 'motion': 1, 'console': 1, 'title': 1, 'home': 1, 'since': 3, 'remote': 1, 'owned': 1}",0.13125
5.0,2020-06-11,im so happy! i'll never try and fix the drift myself agian i'll just leave it to professionals QwQ,"['im', 'happy', 'never', 'try', 'fix', 'drift', 'agian', 'leave', 'professional', 'qwq']","{'drift': 1, 'agian': 1, 'leave': 1, 'try': 1, 'im': 1, 'never': 1, 'professional': 1, 'qwq': 1, 'fix': 1, 'happy': 1}",1.0
2.0,2020-06-11,The Nintendo switch is a good console the only thing i have a problem with is the dock. When i try to connect the switch to the dock i have trouble trying to project the screen on the TV. I need to balance the console perfectly until the green light is solid. It is very annoying having to do this every time i want to play with friends on the big screen. I hope it is not a defect in my system. I would wait until a newer version comes out for it.,"['nintendo', 'switch', 'good', 'console', 'thing', 'problem', 'dock', 'try', 'connect', 'switch', 'dock', 'trouble', 'trying', 'project', 'screen', 'tv', 'need', 'balance', 'console', 'perfectly', 'green', 'light', 'solid', 'annoying', 'every', 'time', 'want', 'play', 'friend', 'big', 'screen', 'hope', 'defect', 'system', 'would', 'wait', 'newer', 'version', 'come']","{'nintendo': 1, 'tv': 1, 'dock': 2, 'balance': 1, 'wait': 1, 'big': 1, 'good': 1, 'come': 1, 'defect': 1, 'problem': 1, 'perfectly': 1, 'trouble': 1, 'play': 1, 'time': 1, 'screen': 2, 'want': 1, 'hope': 1, 'trying': 1, 'switch': 2, 'version': 1, 'system': 1, 'connect': 1, 'friend': 1, 'newer': 1, 'every': 1, 'annoying': 1, 'console': 2, 'try': 1, 'light': 1, 'thing': 1, 'solid': 1, 'would': 1, 'project': 1, 'green': 1, 'need': 1}",0.07777777777777779
5.0,2020-06-11,Awesome,['awesome'],{'awesome': 1},1.0
5.0,2020-06-11,Super cute color!,"['super', 'cute', 'color']","{'color': 1, 'cute': 1, 'super': 1}",0.47916666666666663
5.0,2020-06-11,I be stalking this product to get it at $199.99 lol my dreams have true,"['stalking', 'product', 'get', 'lol', 'dream', 'true']","{'get': 1, 'true': 1, 'stalking': 1, 'lol': 1, 'product': 1, 'dream': 1}",0.575
1.0,2020-06-11,PRICE GOUGING!!!!! A SWITCH DOES NOT COST AND IS NOT WORTH $477 THIS IS UNBELIEVABLE,"['price', 'gouging', 'switch', 'cost', 'worth', 'unbelievable']","{'gouging': 1, 'worth': 1, 'switch': 1, 'cost': 1, 'unbelievable': 1, 'price': 1}",-0.2
5.0,2020-06-12,Love this.,['love'],{'love': 1},0.5
5.0,2020-06-12,I love it will purchase more going forward,"['love', 'purchase', 'going', 'forward']","{'forward': 1, 'love': 1, 'going': 1, 'purchase': 1}",0.5
5.0,2020-06-12,It was in perfect condition and I love it,"['perfect', 'condition', 'love']","{'perfect': 1, 'love': 1, 'condition': 1}",0.75
5.0,2020-06-12,Fast shipping. Came as described. Good seller.,"['fast', 'shipping', 'came', 'described', 'good', 'seller']","{'fast': 1, 'seller': 1, 'came': 1, 'good': 1, 'described': 1, 'shipping': 1}",0.44999999999999996
5.0,2020-06-12,I love it will purchase more going forward,"['love', 'purchase', 'going', 'forward']","{'forward': 1, 'love': 1, 'going': 1, 'purchase': 1}",0.5
5.0,2020-06-12,I love it.,['love'],{'love': 1},0.5
5.0,2020-06-12,My boys bought the for me for Mothers Day.  I love it and was happy they were able to get the new Coral color for no extra money!,"['boy', 'bought', 'mother', 'day', 'love', 'happy', 'able', 'get', 'new', 'coral', 'color', 'extra', 'money']","{'boy': 1, 'get': 1, 'color': 1, 'extra': 1, 'new': 1, 'able': 1, 'bought': 1, 'love': 1, 'day': 1, 'coral': 1, 'happy': 1, 'mother': 1, 'money': 1}",0.3872727272727273
5.0,2020-06-13,This was a gift for my daughter who absolutely loves it!!,"['gift', 'daughter', 'absolutely', 'love']","{'absolutely': 1, 'gift': 1, 'love': 1, 'daughter': 1}",0.3125
5.0,2020-06-13,Works wonderful!,"['work', 'wonderful']","{'wonderful': 1, 'work': 1}",1.0
1.0,2020-06-13,Product was advertised as new but arrived unsealed and obviously previously opened. This should be classified as used or opened.,"['product', 'advertised', 'new', 'arrived', 'unsealed', 'obviously', 'previously', 'opened', 'classified', 'used', 'opened']","{'obviously': 1, 'unsealed': 1, 'classified': 1, 'previously': 1, 'new': 1, 'opened': 2, 'advertised': 1, 'used': 1, 'product': 1, 'arrived': 1}",-0.015151515151515152
5.0,2020-06-13,"The Switch Lite is a little smaller that the original switch, and due to that it is more comfortable to hold and play.  Since we got it a few months ago, it's been getting 2 to 4 hours of play a day (thank you Animal Crossing) and the battery only needs to be charged every 2nd or 3rd day. This is our 2nd Switch and we've 4 users on the 2 Switches.  We were disappointed to find that only one user can play a game that's downloaded onto a secondary Switch.  We initially downloaded Animal Crossing on the Switch Lite but only I could play the game and neither of my kids could.  So we ended up transferring the license to our ""main"" Switch, there all of us could play the downloaded version, and then put the physical game card in the Switch Lite (our secondary) and we all could play on that. So long story short, if this is your second or more Switch, buy the physical games rather than download them. Otherwise the Switch LIte runs just like a switch, only you can't display the output to a TV, it's only viewable on the unit itself.","['switch', 'lite', 'little', 'smaller', 'original', 'switch', 'due', 'comfortable', 'hold', 'play', 'since', 'got', 'month', 'ago', 'getting', 'hour', 'play', 'day', 'thank', 'animal', 'crossing', 'battery', 'need', 'charged', 'every', 'day', 'switch', 'user', 'switch', 'disappointed', 'find', 'one', 'user', 'play', 'game', 'downloaded', 'onto', 'secondary', 'switch', 'initially', 'downloaded', 'animal', 'crossing', 'switch', 'lite', 'could', 'play', 'game', 'neither', 'kid', 'could', 'ended', 'transferring', 'license', 'main', 'switch', 'u', 'could', 'play', 'downloaded', 'version', 'put', 'physical', 'game', 'card', 'switch', 'lite', 'secondary', 'could', 'play', 'long', 'story', 'short', 'second', 'switch', 'buy', 'physical', 'game', 'rather', 'download', 'otherwise', 'switch', 'lite', 'run', 'like', 'switch', 'ca', 'display', 'output', 'tv', 'viewable', 'unit']","{'disappointed': 1, 'story': 1, 'run': 1, 'like': 1, 'ca': 1, 'tv': 1, 'ago': 1, 'viewable': 1, 'unit': 1, 'license': 1, 'one': 1, 'output': 1, 'put': 1, 'game': 4, 'charged': 1, 'animal': 2, 'thank': 1, 'hold': 1, 'getting': 1, 'ended': 1, 'u': 1, 'long': 1, 'otherwise': 1, 'could': 4, 'original': 1, 'little': 1, 'smaller': 1, 'transferring': 1, 'download': 1, 'play': 6, 'rather': 1, 'secondary': 2, 'onto': 1, 'crossing': 2, 'short': 1, 'neither': 1, 'kid': 1, 'user': 2, 'switch': 11, 'version': 1, 'second': 1, 'physical': 2, 'month': 1, 'initially': 1, 'battery': 1, 'comfortable': 1, 'downloaded': 3, 'every': 1, 'due': 1, 'main': 1, 'buy': 1, 'hour': 1, 'display': 1, 'got': 1, 'day': 2, 'lite': 4, 'since': 1, 'card': 1, 'find': 1, 'need': 1}",-0.04037356321839081
5.0,2020-06-13,"Amazing, totally loving it","['amazing', 'totally', 'loving']","{'totally': 1, 'loving': 1, 'amazing': 1}",0.6000000000000001
5.0,2020-06-13,"Came a little late. But it looks good. Haven’t turned it on yet. Came with 2 SD cards and a regular one and micro one for 32 g.  I believe that’s what your paying $178 extra for. Which is ridiculous, but it’s here. Will be a bday present for my son. They should of included a game for that price.","['came', 'little', 'late', 'look', 'good', 'turned', 'yet', 'came', 'sd', 'card', 'regular', 'one', 'micro', 'one', 'believe', 'paying', 'extra', 'ridiculous', 'bday', 'present', 'son', 'included', 'game', 'price']","{'look': 1, 'bday': 1, 'turned': 1, 'one': 2, 'came': 2, 'game': 1, 'paying': 1, 'extra': 1, 'sd': 1, 'good': 1, 'little': 1, 'son': 1, 'ridiculous': 1, 'price': 1, 'believe': 1, 'late': 1, 'yet': 1, 'present': 1, 'micro': 1, 'regular': 1, 'included': 1, 'card': 1}",-0.06510416666666667
4.0,2020-06-14,"This is my second Nintendo switch for my 2 kids. They get to play together at the same time either on TV or on the switch itself in seperate room. One thing that really makes me upset is the digital/download games. You can't download a game in one console (primary) and download the same game in the other console (different profile/account). Nintendo might have found a loophole to prevent losing more money by forcing people to buy second game for second console. Every game must be purchased two times for both Switches if they want to play together. Overall, Nintendo Switch console is worth it.","['second', 'nintendo', 'switch', 'kid', 'get', 'play', 'together', 'time', 'either', 'tv', 'switch', 'seperate', 'room', 'one', 'thing', 'really', 'make', 'upset', 'game', 'ca', 'download', 'game', 'one', 'console', 'primary', 'download', 'game', 'console', 'different', 'nintendo', 'might', 'found', 'loophole', 'prevent', 'losing', 'money', 'forcing', 'people', 'buy', 'second', 'game', 'second', 'console', 'every', 'game', 'must', 'purchased', 'two', 'time', 'switch', 'want', 'play', 'together', 'overall', 'nintendo', 'switch', 'console', 'worth']","{'nintendo': 3, 'tv': 1, 'room': 1, 'ca': 1, 'one': 2, 'really': 1, 'primary': 1, 'game': 5, 'must': 1, 'found': 1, 'either': 1, 'seperate': 1, 'two': 1, 'download': 2, 'money': 1, 'play': 2, 'time': 2, 'purchased': 1, 'want': 1, 'kid': 1, 'switch': 4, 'forcing': 1, 'might': 1, 'second': 3, 'together': 2, 'overall': 1, 'make': 1, 'every': 1, 'get': 1, 'people': 1, 'buy': 1, 'worth': 1, 'prevent': 1, 'console': 4, 'different': 1, 'upset': 1, 'losing': 1, 'thing': 1, 'loophole': 1}",-0.0203125
5.0,2020-06-14,Bought as a gift. Nothing bad to say!,"['bought', 'gift', 'nothing', 'bad', 'say']","{'gift': 1, 'bad': 1, 'nothing': 1, 'bought': 1, 'say': 1}",-0.8749999999999998
5.0,2020-06-14,I love the switch and I wanted one so bad I’m glad I finally got one,"['love', 'switch', 'wanted', 'one', 'bad', 'glad', 'finally', 'got', 'one']","{'wanted': 1, 'bad': 1, 'finally': 1, 'switch': 1, 'one': 2, 'glad': 1, 'love': 1, 'got': 1}",0.07500000000000004
4.0,2020-06-14,My son really likes this game.  But the left Joycon seems to have a problem after 5 months.,"['son', 'really', 'like', 'game', 'left', 'joycon', 'seems', 'problem', 'month']","{'like': 1, 'seems': 1, 'really': 1, 'problem': 1, 'month': 1, 'game': 1, 'joycon': 1, 'son': 1, 'left': 1}",-0.06666666666666667
5.0,2020-06-14,My nintendo switch was here 10 days earlier than expected. And the nintendo switch was pristine and new as described. What more can you ask for.,"['nintendo', 'switch', 'day', 'earlier', 'expected', 'nintendo', 'switch', 'pristine', 'new', 'described', 'ask']","{'nintendo': 2, 'ask': 1, 'switch': 2, 'pristine': 1, 'new': 1, 'day': 1, 'earlier': 1, 'described': 1, 'expected': 1}",0.1340909090909091
5.0,2020-06-15,"My launch day Nintendo bricked and is on the eternal repair list at Nintendo due to Covid.  I got really lucky to get another here at retail.  This is the new improved red box V2 one.  Much better battery life and stabilizer.  I have noticed the differences.  If you love Nintendo, get it, much better than the Lite. You can play on TV or hand held.  This Grandma who has been playing since the original Nintendo, plays on a 64 inch 4K Samsung and it looks fine.","['launch', 'day', 'nintendo', 'bricked', 'eternal', 'repair', 'list', 'nintendo', 'due', 'covid', 'got', 'really', 'lucky', 'get', 'another', 'retail', 'new', 'improved', 'red', 'box', 'one', 'much', 'better', 'battery', 'life', 'stabilizer', 'noticed', 'difference', 'love', 'nintendo', 'get', 'much', 'better', 'lite', 'play', 'tv', 'hand', 'held', 'grandma', 'playing', 'since', 'original', 'nintendo', 'play', 'inch', 'samsung', 'look', 'fine']","{'nintendo': 4, 'tv': 1, 'repair': 1, 'lucky': 1, 'improved': 1, 'look': 1, 'life': 1, 'noticed': 1, 'inch': 1, 'launch': 1, 'really': 1, 'one': 1, 'love': 1, 'difference': 1, 'samsung': 1, 'red': 1, 'fine': 1, 'held': 1, 'original': 1, 'better': 2, 'playing': 1, 'play': 2, 'stabilizer': 1, 'box': 1, 'covid': 1, 'hand': 1, 'much': 2, 'another': 1, 'eternal': 1, 'battery': 1, 'get': 2, 'due': 1, 'grandma': 1, 'list': 1, 'new': 1, 'got': 1, 'bricked': 1, 'day': 1, 'retail': 1, 'lite': 1, 'since': 1}",0.29292929292929293
5.0,2020-06-15,"Omg, you don’t know but I’ve been looking around for the switch lite in coral color for a whole week. This damn color was so hard to find, and still is at the moment. I really don’t know how it happened, but I think God had answered my prayers because one late night I was checking amazon again before going to sleep, and omg I thought my eyes deceived me but there it was $199.99 price showing up for the coral lite. I was dumbfounded for a second and then I immediately rushed to click the buy now button. I thought I was just seeing things because when I went back to the page again a few seconds later, it showed the overpriced of $280 -300 instead. I really don’t know how but somehow I was very lucky to grab this coral switch for the retail price. Really, I had to refresh my order page a couple of times to make sure I wasn’t dreaming. I still didn’t want to believe it even after amazon notified me that the item will ship soon. Anyways long story short, I refused to believe it until I finally got this lovely switch yesterday. The switch looked lovely as ever, and I cannot wait to play games with my sister soon. Well what can I say? Miracles ( or luck) do happen, people. I hope everyone who wanted to get a switch/lite will get theirs soon without having to pay the overpriced tag, just like me.","['omg', 'know', 'looking', 'around', 'switch', 'lite', 'coral', 'color', 'whole', 'week', 'damn', 'color', 'hard', 'find', 'still', 'moment', 'really', 'know', 'happened', 'think', 'god', 'answered', 'prayer', 'one', 'late', 'night', 'checking', 'amazon', 'going', 'sleep', 'omg', 'thought', 'eye', 'deceived', 'price', 'showing', 'coral', 'lite', 'dumbfounded', 'second', 'immediately', 'rushed', 'click', 'buy', 'button', 'thought', 'seeing', 'thing', 'went', 'back', 'page', 'second', 'later', 'showed', 'overpriced', 'instead', 'really', 'know', 'somehow', 'lucky', 'grab', 'coral', 'switch', 'retail', 'price', 'really', 'refresh', 'order', 'page', 'couple', 'time', 'make', 'sure', 'dreaming', 'still', 'want', 'believe', 'even', 'amazon', 'notified', 'item', 'ship', 'soon', 'anyways', 'long', 'story', 'short', 'refused', 'believe', 'finally', 'got', 'lovely', 'switch', 'yesterday', 'switch', 'looked', 'lovely', 'ever', 'wait', 'play', 'game', 'sister', 'soon', 'well', 'say', 'miracle', 'luck', 'happen', 'people', 'hope', 'everyone', 'wanted', 'get', 'get', 'soon', 'without', 'pay', 'overpriced', 'tag', 'like']","{'moment': 1, 'lucky': 1, 'sleep': 1, 'seeing': 1, 'luck': 1, 'night': 1, 'prayer': 1, 'tag': 1, 'time': 1, 'want': 1, 'showed': 1, 'hope': 1, 'showing': 1, 'pay': 1, 'refused': 1, 'finally': 1, 'click': 1, 'miracle': 1, 'got': 1, 'well': 1, 'story': 1, 'amazon': 2, 'back': 1, 'going': 1, 'really': 3, 'notified': 1, 'button': 1, 'deceived': 1, 'refresh': 1, 'couple': 1, 'know': 3, 'color': 2, 'long': 1, 'sure': 1, 'happened': 1, 'looking': 1, 'page': 2, 'later': 1, 'think': 1, 'believe': 2, 'say': 1, 'grab': 1, 'get': 2, 'people': 1, 'order': 1, 'lite': 2, 'find': 1, 'wanted': 1, 'anyways': 1, 'happen': 1, 'immediately': 1, 'game': 1, 'wait': 1, 'without': 1, 'overpriced': 2, 'play': 1, 'soon': 3, 'week': 1, 'dreaming': 1, 'late': 1, 'damn': 1, 'yesterday': 1, 'around': 1, 'buy': 1, 'omg': 2, 'checking': 1, 'thing': 1, 'sister': 1, 'rushed': 1, 'looked': 1, 'god': 1, 'like': 1, 'item': 1, 'still': 2, 'one': 1, 'went': 1, 'everyone': 1, 'thought': 2, 'hard': 1, 'answered': 1, 'somehow': 1, 'ever': 1, 'instead': 1, 'lovely': 2, 'short': 1, 'ship': 1, 'switch': 4, 'price': 2, 'second': 2, 'eye': 1, 'even': 1, 'coral': 3, 'make': 1, 'dumbfounded': 1, 'retail': 1, 'whole': 1}",0.11127450980392156
5.0,2020-06-15,With all of our lives being changed and us being shut down I needed something to help pass the time. The nintendo switch has been great for me. Most nights of quarantine are spent playing mario kart with friends. While the pandemic is a very scary situation my Nintendo Switch has helped me to forgot about all the things happening just for a few hours each day and return to normalcy. This is great for everyone - family and friends of all ages.,"['life', 'changed', 'u', 'shut', 'needed', 'something', 'help', 'pas', 'time', 'nintendo', 'switch', 'great', 'night', 'quarantine', 'spent', 'playing', 'mario', 'kart', 'friend', 'pandemic', 'scary', 'situation', 'nintendo', 'switch', 'helped', 'forgot', 'thing', 'happening', 'hour', 'day', 'return', 'normalcy', 'great', 'everyone', 'family', 'friend', 'age']","{'nintendo': 2, 'needed': 1, 'life': 1, 'return': 1, 'quarantine': 1, 'kart': 1, 'spent': 1, 'night': 1, 'everyone': 1, 'normalcy': 1, 'great': 2, 'pandemic': 1, 'u': 1, 'playing': 1, 'something': 1, 'time': 1, 'shut': 1, 'changed': 1, 'switch': 2, 'scary': 1, 'age': 1, 'mario': 1, 'pas': 1, 'friend': 2, 'happening': 1, 'family': 1, 'situation': 1, 'helped': 1, 'hour': 1, 'help': 1, 'day': 1, 'forgot': 1, 'thing': 1}",0.14206349206349203
1.0,2020-06-16,I just would like to say that it's wrong for Amazon to sele me a used Nintendo switch lite when I perched a new factory seald one..,"['would', 'like', 'say', 'wrong', 'amazon', 'sele', 'used', 'nintendo', 'switch', 'lite', 'perched', 'new', 'factory', 'seald', 'one']","{'nintendo': 1, 'like': 1, 'amazon': 1, 'switch': 1, 'one': 1, 'new': 1, 'sele': 1, 'used': 1, 'seald': 1, 'lite': 1, 'perched': 1, 'would': 1, 'say': 1, 'factory': 1, 'wrong': 1}",-0.18181818181818182
5.0,2020-06-16,Review is for the unit purchased  last December 2019 before all got sold out due to covid 19 home quarantine.  Teenager likes unit and plays with it often.,"['review', 'unit', 'purchased', 'last', 'december', 'got', 'sold', 'due', 'covid', 'home', 'quarantine', 'teenager', 'like', 'unit', 'play', 'often']","{'like': 1, 'due': 1, 'december': 1, 'last': 1, 'review': 1, 'covid': 1, 'home': 1, 'got': 1, 'sold': 1, 'quarantine': 1, 'play': 1, 'often': 1, 'purchased': 1, 'unit': 2, 'teenager': 1}",-0.0625
1.0,2020-06-16,"I bought two of these for my kids, they worked Great for two months and then just stopped working within a week of each other. Very disappointed, we had screen protectors and cases for them. No damage to the Nintendos just stopped charging and will not turn on at all! My kids are devastated! A lot of money to spend for them to only work for two months","['bought', 'two', 'kid', 'worked', 'great', 'two', 'month', 'stopped', 'working', 'within', 'week', 'disappointed', 'screen', 'protector', 'case', 'damage', 'nintendos', 'stopped', 'charging', 'turn', 'kid', 'devastated', 'lot', 'money', 'spend', 'work', 'two', 'month']","{'disappointed': 1, 'lot': 1, 'devastated': 1, 'protector': 1, 'great': 1, 'stopped': 2, 'two': 3, 'spend': 1, 'work': 1, 'money': 1, 'within': 1, 'screen': 1, 'damage': 1, 'kid': 2, 'week': 1, 'working': 1, 'turn': 1, 'worked': 1, 'month': 2, 'charging': 1, 'nintendos': 1, 'case': 1, 'bought': 1}",-0.08124999999999999
1.0,2020-06-16,My wife got me this for father's day. The system is cool and runs well but $500 is crazy yall out here scamming people big time.,"['wife', 'got', 'father', 'day', 'system', 'cool', 'run', 'well', 'crazy', 'yall', 'scamming', 'people', 'big', 'time']","{'run': 1, 'people': 1, 'big': 1, 'crazy': 1, 'wife': 1, 'father': 1, 'day': 1, 'system': 1, 'got': 1, 'yall': 1, 'scamming': 1, 'cool': 1, 'time': 1, 'well': 1}",-0.08333333333333333
5.0,2020-06-16,"Received the newer Nintendo Switch V2 new in all red box and everything was there as described and works great. Item was sent quickly, neatly and in great condition. Great seller, thanks so much!","['received', 'newer', 'nintendo', 'switch', 'new', 'red', 'box', 'everything', 'described', 'work', 'great', 'item', 'sent', 'quickly', 'neatly', 'great', 'condition', 'great', 'seller', 'thanks', 'much']","{'nintendo': 1, 'item': 1, 'quickly': 1, 'described': 1, 'received': 1, 'condition': 1, 'great': 3, 'red': 1, 'work': 1, 'seller': 1, 'switch': 1, 'everything': 1, 'box': 1, 'much': 1, 'newer': 1, 'new': 1, 'sent': 1, 'neatly': 1, 'thanks': 1}",0.4149621212121213
1.0,2020-06-16,don't buy until it comes back down to the correct price,"['buy', 'come', 'back', 'correct', 'price']","{'back': 1, 'buy': 1, 'come': 1, 'price': 1, 'correct': 1}",-0.07777777777777779
3.0,2020-06-16,"The switch lite is fun and worth the buy, but mine showed up defective. The D-pad is constantly pressing left. This is not much of a problem in Animal Crossing, but I basically cannot play other games. Shipping took forever so I figured I would just deal with it. There was no padding whatsoever in the packaging I received, but after doing more research I have discovered that MANY switch lites show up with the same problems. If you can splurge, get the full sized switch.","['switch', 'lite', 'fun', 'worth', 'buy', 'mine', 'showed', 'defective', 'constantly', 'pressing', 'left', 'much', 'problem', 'animal', 'crossing', 'basically', 'play', 'game', 'shipping', 'took', 'forever', 'figured', 'would', 'deal', 'padding', 'whatsoever', 'packaging', 'received', 'research', 'discovered', 'many', 'switch', 'lites', 'show', 'problem', 'splurge', 'get', 'full', 'sized', 'switch']","{'full': 1, 'received': 1, 'forever': 1, 'game': 1, 'animal': 1, 'left': 1, 'took': 1, 'constantly': 1, 'research': 1, 'discovered': 1, 'problem': 2, 'mine': 1, 'play': 1, 'crossing': 1, 'lites': 1, 'showed': 1, 'padding': 1, 'switch': 3, 'much': 1, 'packaging': 1, 'splurge': 1, 'basically': 1, 'whatsoever': 1, 'fun': 1, 'shipping': 1, 'figured': 1, 'show': 1, 'get': 1, 'buy': 1, 'sized': 1, 'worth': 1, 'pressing': 1, 'defective': 1, 'deal': 1, 'many': 1, 'lite': 1, 'would': 1}",0.17250000000000001
5.0,2020-06-16,Great product! Came one day early too!,"['great', 'product', 'came', 'one', 'day', 'early']","{'great': 1, 'one': 1, 'came': 1, 'day': 1, 'product': 1, 'early': 1}",0.5625
1.0,2020-06-16,"At first I would say this was a five star product, but now it refuses to work and I have a constant error screen no matter what I do to try to get rid of it. I haven’t even had this for a week when it suddenly crashed. I can’t even keep it in sleep mode because the screen will turn on and display the error. I’m unable to get to settings to reset it because I don’t have enough time to navigate there before the error screen comes on again. I even let it die completely and recharge it and still it persisted. I was able to do a soft reset but still nothing. I’m so frustrated.","['first', 'would', 'say', 'five', 'star', 'product', 'refuse', 'work', 'constant', 'error', 'screen', 'matter', 'try', 'get', 'rid', 'even', 'week', 'suddenly', 'crashed', 'even', 'keep', 'sleep', 'mode', 'screen', 'turn', 'display', 'error', 'unable', 'get', 'setting', 'reset', 'enough', 'time', 'navigate', 'error', 'screen', 'come', 'even', 'let', 'die', 'completely', 'recharge', 'still', 'persisted', 'able', 'soft', 'reset', 'still', 'nothing', 'frustrated']","{'matter': 1, 'sleep': 1, 'still': 2, 'refuse': 1, 'enough': 1, 'constant': 1, 'reset': 2, 'frustrated': 1, 'completely': 1, 'keep': 1, 'nothing': 1, 'rid': 1, 'mode': 1, 'able': 1, 'come': 1, 'let': 1, 'work': 1, 'first': 1, 'navigate': 1, 'time': 1, 'unable': 1, 'screen': 3, 'setting': 1, 'week': 1, 'crashed': 1, 'turn': 1, 'star': 1, 'even': 3, 'die': 1, 'suddenly': 1, 'soft': 1, 'say': 1, 'get': 2, 'error': 3, 'display': 1, 'try': 1, 'five': 1, 'persisted': 1, 'product': 1, 'would': 1, 'recharge': 1}",-0.027777777777777776
4.0,2020-06-16,Arrived today. Happy with the purchase but was missing the charger and manuals that should have came with it.,"['arrived', 'today', 'happy', 'purchase', 'missing', 'charger', 'manual', 'came']","{'today': 1, 'manual': 1, 'came': 1, 'purchase': 1, 'charger': 1, 'arrived': 1, 'missing': 1, 'happy': 1}",0.30000000000000004
5.0,2020-06-16,We got it a day early ! My son loved it. I don’t appreciate the price gouging but it’s worth it.,"['got', 'day', 'early', 'son', 'loved', 'appreciate', 'price', 'gouging', 'worth']","{'appreciate': 1, 'gouging': 1, 'worth': 1, 'got': 1, 'price': 1, 'day': 1, 'loved': 1, 'son': 1, 'early': 1}",0.375
5.0,2020-06-17,Love my new Nintendo Switch! So happy with the pink coloring!,"['love', 'new', 'nintendo', 'switch', 'happy', 'pink', 'coloring']","{'nintendo': 1, 'coloring': 1, 'switch': 1, 'new': 1, 'love': 1, 'pink': 1, 'happy': 1}",0.33636363636363636
